Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;9;Optimised;6553,6;3506,6;0,535;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;10;Optimised;6155,4;2935,1;0,477;0,0;0,0;4;0;20;0;0;0;0;0;0,0;
;;;1;Centered;6502,2;3952,5;0,608;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;2;Centered;7090,4;3939,6;0,556;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;3;Centered;6139,8;3300,6;0,538;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;4;Centered;6273,7;3709,1;0,591;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;5;Centered;6862,4;4044,6;0,589;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;6;Centered;6180,1;3211,3;0,520;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;7;Centered;6487,4;3725,1;0,574;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;8;Centered;7272,1;4227,0;0,581;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;9;Centered;6593,5;4348,6;0,660;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;10;Centered;7226,6;3920,9;0,543;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;1;Optimised;8860,0;6310,3;0,712;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;2;Optimised;10635,3;7484,6;0,704;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;3;Optimised;9236,7;6397,5;0,693;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;4;Optimised;7712,0;5147,4;0,667;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;5;Optimised;8785,5;5967,7;0,679;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;6;Optimised;6544,2;3575,4;0,546;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;7;Optimised;6552,2;3789,9;0,578;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;8;Optimised;6822,2;3777,1;0,554;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;9;Optimised;5568,5;3323,7;0,597;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;10;Optimised;10495,1;7189,5;0,685;0,0;0,0;5;0;20;0;0;0;0;0;0,0;
;;;1;Centered;6405,7;3838,7;0,599;0,0;0,0;6;0;20;0;0;0;0;0;0,0;
;;;2;Centered;7360,3;3867,4;0,525;0,0;0,0;6;0;20;0;0;0;0;0;0,0;
;;;3;Centered;6503,9;3855,4;0,593;0,0;0,0;6;0;20;0;0;0;0;0;0,0;
;;;4;Centered;5795,3;3529,0;0,609;0,0;0,0;6;0;20;0;0;0;0;0;0,0;
